Аудит історії гри "vlam13" з 2018/01/01 12:00 AM по 2018/04/02 11:59 PM
Деталі транзакції,Суми окремих транзакцій,Поточний баланс,
Дата/Час,Дія,Назва столу / Гравець / Турнір №,Гра,Валюта рахунку,Сума,T-гроші,W-гроші,Баланс,T-гроші,W-гроші,
2018/02/02 4:54 PM,Реєстрація в турнірі,2206540422$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","21.90","0.00","0.00"
2018/02/02 4:56 PM,Реєстрація в турнірі,2206542040$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","21.65","0.00","0.00"
2018/02/02 5:06 PM,Виграно турнір,2206542040$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"1.00","0.00","0.00","22.65","0.00","0.00"
2018/02/02 7:05 PM,Виграно турнір,2206534269$0.25 NL Hold'em [45 Players]," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.93","0.00","0.00","23.58","0.00","0.00"
2018/02/05 5:40 PM,Реєстрація в турнірі,2210045726$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","23.33","0.00","0.00"
2018/02/05 5:41 PM,Виграно турнір,2210045726$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","23.83","0.00","0.00"
2018/02/05 5:41 PM,Реєстрація в турнірі,2210047321$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","23.58","0.00","0.00"
2018/02/05 5:50 PM,Реєстрація в турнірі,2210056171$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","23.33","0.00","0.00"
2018/02/05 6:02 PM,Виграно турнір,2210056171$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"1.00","0.00","0.00","24.33","0.00","0.00"
2018/02/06 4:48 PM,Реєстрація в турнірі,2211062814$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","23.83","0.00","0.00"
2018/02/06 4:56 PM,Реєстрація в турнірі,2211072379$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","23.33","0.00","0.00"
2018/02/06 5:35 PM,Реєстрація в турнірі,2211118113$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","23.08","0.00","0.00"
2018/02/06 5:41 PM,Реєстрація в турнірі,2211124064$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","22.08","0.00","0.00"
2018/02/06 5:43 PM,Виграно турнір,2211124064$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"2.00","0.00","0.00","24.08","0.00","0.00"
2018/02/06 5:44 PM,Stars Rewards,392321761,"",USD,"0.00","0.00","0.00","24.08","0.00","0.00"
2018/02/06 5:44 PM,Stars Rewards - турнірний квиток,392321761,"",USD,"0.00","0.00","0.00","24.08","0.00","0.00"
2018/02/06 5:44 PM,Stars Rewards,392321761,"",USD,"0.00","0.10","0.00","24.08","0.10","0.00"
2018/02/10 5:50 AM,Реєстрація в турнірі,2204931709<font color=-x-tourn-vip><b>Weekly Stars Rewards Freeroll  <font color=-x-tourn-guarantee>$5 000 Added</b></font>," NL Hold'em",USD,"0.00","0.00","0.00","24.08","0.10","0.00"
2018/02/10 9:12 AM,Реєстрація в турнірі,2214924309$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.40","-0.10","0.00","23.68","0.00","0.00"
2018/02/10 9:25 AM,Реєстрація в турнірі,2214938255$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"-0.25","0.00","0.00","23.43","0.00","0.00"
2018/02/10 9:30 AM,Виграно турнір,2214938255$0.25 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.23/0.02",USD,"0.50","0.00","0.00","23.93","0.00","0.00"
2018/02/10 9:39 AM,Реєстрація в турнірі,2214949981$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","22.93","0.00","0.00"
2018/02/10 9:43 AM,Реєстрація в турнірі,2214953777$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","21.93","0.00","0.00"
2018/02/10 9:50 AM,Виграно турнір,2214953777$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"2.00","0.00","0.00","23.93","0.00","0.00"
2018/02/13 4:47 PM,Реєстрація в турнірі,2218649392$0.50 NL Hold'em [45 Players  Turbo]," NL Hold'em Sit&Go Buy-In: 0.45/0.05",USD,"-0.50","0.00","0.00","23.43","0.00","0.00"
2018/02/13 4:47 PM,Реєстрація в турнірі,2218649719$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","22.43","0.00","0.00"
2018/02/13 4:56 PM,Реєстрація в турнірі,2218659521$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","21.43","0.00","0.00"
2018/02/13 5:06 PM,Виграно турнір,2218659521$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"6.00","0.00","0.00","27.43","0.00","0.00"
2018/02/13 5:22 PM,Реєстрація в турнірі,2218689423$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","26.43","0.00","0.00"
2018/02/13 5:26 PM,Виграно турнір,2218689423$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"2.00","0.00","0.00","28.43","0.00","0.00"
2018/02/13 5:26 PM,Нагорода за завдання (гроші),348663030,"",USD,"0.25","0.00","0.00","28.68","0.00","0.00"
2018/02/15 6:04 PM,Реєстрація в турнірі,2220781293$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","27.68","0.00","0.00"
2018/02/15 6:13 PM,Виграно турнір,2220781293$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"2.00","0.00","0.00","29.68","0.00","0.00"
2018/02/15 6:14 PM,Реєстрація в турнірі,2220791607$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","28.68","0.00","0.00"
2018/02/15 6:17 PM,Виграно турнір,2220791607$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"2.00","0.00","0.00","30.68","0.00","0.00"
2018/02/15 6:20 PM,Реєстрація в турнірі,2220796706$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","29.68","0.00","0.00"
2018/02/15 6:20 PM,Нагорода за завдання (гроші),349834513,"",USD,"0.25","0.00","0.00","29.93","0.00","0.00"
2018/02/15 6:28 PM,Реєстрація в турнірі,2220804241$1.00 NLHE Spin & Go," NL Hold'em Sit&Go Buy-In: 0.92/0.08",USD,"-1.00","0.00","0.00","28.93","0.00","0.00"
